timestamp,sensor_id,sensor_type,zona,lat,lon,vehiculos_detectados,velocidad_media_kmh,estado_sensor
2025-01-31 02:32:00,S195,Sensor_Fijo,Centro,40.4095584822922,-3.6850193786167975,115,65,MANTENIMIENTO
2025-01-24 12:32:00,S019,Sensor_Aéreo,Lavapiés,40.42743782701849,-3.6997712921453316,106,77,FALLO
2025-01-24 00:46:00,S045,Sensor_Fijo,Sol,40.43447773269996,-3.675253770936206,32,32,FALLO
2025-01-03 10:46:00,S029,Cámara_Tráfico,Chamberí,40.40559029365101,-3.6997537598784747,5,84,FALLO
2025-01-20 04:18:00,S061,Radar,Moncloa,40.41387779240631,-3.703207335605388,19,86,FALLO
2025-01-22 19:31:00,S078,Sensor_Aéreo,Sol,40.42942152495111,-3.693478898325943,29,6,MANTENIMIENTO
2025-01-03 09:23:00,S166,Sensor_Aéreo,Centro,40.42290915509122,-3.705922082818285,113,37,FALLO
2025-01-25 10:25:00,S128,Cámara_Tráfico,Retiro,40.40554706991781,-3.6873966742576165,10,14,FALLO
2025-01-13 15:56:00,S138,Radar,Sol,40.414611245055276,-3.71995711422762,22,68,OK
2025-01-17 09:13:00,S131,Sensor_Aéreo,Moncloa,40.43739195396314,-3.6953736409821083,12,71,OK
2025-01-28 16:03:00,S110,Sensor_Aéreo,Centro,40.44155245906163,-3.7160544278266534,46,18,MANTENIMIENTO
2025-01-17 13:30:00,S039,Sensor_Aéreo,Chamberí,40.40246945825266,-3.713081691975094,91,58,OK
2025-01-10 03:04:00,S095,Radar,Retiro,40.42629849946776,-3.717030099966899,12,83,FALLO
2025-02-05 21:21:00,S081,Cámara_Tráfico,Retiro,40.44359026181184,-3.7008736402447076,92,28,MANTENIMIENTO
2025-02-08 18:26:00,S003,Sensor_Aéreo,Chamberí,40.403341892132815,-3.6914345857209927,96,75,FALLO
2025-01-06 17:48:00,S196,Sensor_Aéreo,Sol,40.410712280060096,-3.6973924073013182,2,29,OK
2025-02-01 06:52:00,S182,Sensor_Aéreo,Lavapiés,40.42069195431658,-3.704406476435238,25,30,FALLO
2025-01-01 18:37:00,S169,Sensor_Fijo,Chamberí,40.44943054223809,-3.717695811823661,117,73,FALLO
2025-02-03 05:37:00,S125,Radar,Chamberí,40.449013294664624,-3.6711604660857176,111,34,OK
2025-02-07 15:26:00,S163,Sensor_Fijo,Retiro,40.43864508210567,-3.686848349693043,77,19,OK
2025-02-05 02:55:00,S081,Radar,Sol,40.40816404167998,-3.6761865742967155,56,9,FALLO
2025-01-20 17:37:00,S062,Sensor_Aéreo,Lavapiés,40.422067449218034,-3.718385180295317,54,9,FALLO
2025-01-16 13:46:00,S076,Sensor_Fijo,Lavapiés,40.423085064767406,-3.7005581381787453,15,62,OK
2025-01-15 04:08:00,S172,Cámara_Tráfico,Retiro,40.44603194045808,-3.717232162858797,16,29,MANTENIMIENTO
2025-01-26 17:19:00,S100,Cámara_Tráfico,Centro,40.423480140091435,-3.710470546127119,113,67,FALLO
2025-02-09 12:24:00,S134,Radar,Lavapiés,40.433037329770904,-3.6928295336306003,99,78,OK
2025-02-07 09:44:00,S040,Radar,Lavapiés,40.42681737187849,-3.6747941151143877,88,51,FALLO
2025-01-29 13:50:00,S129,Radar,Lavapiés,40.448175719562194,-3.694948798038949,26,53,MANTENIMIENTO
2025-01-04 14:32:00,S046,Cámara_Tráfico,Moncloa,40.417462824437,-3.670078802032503,52,66,FALLO
2025-01-19 13:44:00,S128,Sensor_Aéreo,Lavapiés,40.43821469424822,-3.6746580831842084,36,9,FALLO
2025-02-03 15:01:00,S148,Radar,Centro,40.42553188868663,-3.7171005304040103,41,11,FALLO
2025-01-25 22:58:00,S026,Radar,Moncloa,40.41509100087245,-3.6800284818912132,119,38,OK
2025-02-04 15:23:00,S084,Sensor_Fijo,Centro,40.406462706058946,-3.686635568179289,15,84,MANTENIMIENTO
2025-02-03 16:26:00,S157,Sensor_Fijo,Retiro,40.43395602428772,-3.7119453754004184,90,83,MANTENIMIENTO
2025-01-01 05:21:00,S130,Cámara_Tráfico,Chamberí,40.423981770704934,-3.673077957721517,118,85,OK
2025-02-04 18:04:00,S047,Radar,Centro,40.42218866994008,-3.674240749840022,20,82,OK
2025-01-01 03:34:00,S011,Radar,Lavapiés,40.42091065449121,-3.683247837520647,40,5,MANTENIMIENTO
2025-01-07 19:59:00,S181,Sensor_Aéreo,Chamberí,40.40567484535487,-3.6851566492608243,47,21,MANTENIMIENTO
2025-01-06 18:19:00,S186,Sensor_Aéreo,Moncloa,40.408753819908284,-3.7131896310873405,10,25,OK
2025-01-20 21:28:00,S004,Cámara_Tráfico,Centro,40.444914074045364,-3.7048163325572196,85,50,FALLO
2025-01-02 00:11:00,S045,Sensor_Aéreo,Chamberí,40.405201524652206,-3.6848380136162464,50,64,OK
2025-02-03 21:09:00,S020,Cámara_Tráfico,Sol,40.41491590359153,-3.7051119001407278,120,9,FALLO
2025-02-07 09:25:00,S104,Radar,Retiro,40.408423007463604,-3.7096836652195093,30,64,FALLO
2025-02-08 20:14:00,S038,Sensor_Aéreo,Retiro,40.429163082276766,-3.7136151635832424,53,42,FALLO
2025-02-02 20:31:00,S169,Cámara_Tráfico,Chamberí,40.42818946729001,-3.6733322839303915,114,59,MANTENIMIENTO
2025-01-23 01:34:00,S076,Sensor_Fijo,Chamberí,40.44544454259738,-3.7043377317933004,44,72,OK
2025-02-06 15:59:00,S047,Sensor_Fijo,Sol,40.411157433117516,-3.682403366200351,98,83,MANTENIMIENTO
2025-01-25 21:34:00,S080,Sensor_Aéreo,Moncloa,40.43994520982381,-3.717333611872738,42,23,OK
2025-01-04 05:13:00,S170,Radar,Moncloa,40.43529207347066,-3.687278595602803,16,49,MANTENIMIENTO
2025-01-01 22:25:00,S041,Radar,Chamberí,40.446881750388506,-3.7000600827204493,15,30,FALLO
2025-01-09 04:55:00,S149,Sensor_Aéreo,Chamberí,40.43478499391858,-3.6769769428910437,78,9,FALLO
2025-01-26 00:00:00,S017,Cámara_Tráfico,Moncloa,40.40139323326781,-3.6934653514676494,26,36,MANTENIMIENTO
2025-01-21 02:03:00,S024,Radar,Sol,40.40160093032917,-3.7093592197661613,42,81,MANTENIMIENTO
2025-02-07 06:56:00,S019,Cámara_Tráfico,Moncloa,40.421305177993865,-3.6875232847135058,39,78,FALLO
2025-01-22 20:31:00,S140,Sensor_Fijo,Centro,40.41093447928667,-3.6897326295208996,100,76,MANTENIMIENTO
2025-02-02 13:50:00,S196,Sensor_Aéreo,Moncloa,40.44037394871287,-3.6726869965609246,108,85,OK
2025-01-11 10:34:00,S140,Radar,Chamberí,40.443003002482534,-3.6957608723224653,61,30,MANTENIMIENTO
2025-01-20 09:49:00,S079,Cámara_Tráfico,Chamberí,40.4243888366099,-3.6850197798139352,4,76,FALLO
2025-01-16 15:27:00,S016,Cámara_Tráfico,Chamberí,40.407692027534736,-3.7036040219167834,67,30,FALLO
2025-02-08 18:39:00,S074,Radar,Centro,40.44070639047151,-3.6795610886289305,6,29,OK
2025-02-06 02:18:00,S121,Radar,Lavapiés,40.43708834561437,-3.710775241279089,26,84,FALLO
2025-01-18 08:50:00,S016,Cámara_Tráfico,Chamberí,40.44077970856274,-3.6791585217292804,44,57,OK
2025-02-07 18:22:00,S070,Cámara_Tráfico,Centro,40.410882367237626,-3.6937382174781095,83,22,OK
2025-01-04 10:36:00,S021,Sensor_Aéreo,Retiro,40.436002054892924,-3.6870625903062773,100,69,FALLO
2025-01-01 13:56:00,S094,Radar,Chamberí,40.43647399070897,-3.7130524806393845,67,39,MANTENIMIENTO
2025-01-25 15:02:00,S033,Sensor_Aéreo,Centro,40.41030568335985,-3.7118630220937208,58,6,OK
2025-02-06 16:37:00,S149,Sensor_Fijo,Retiro,40.419111115864226,-3.6801937891260073,81,48,OK
2025-01-16 14:28:00,S163,Radar,Retiro,40.42108864553785,-3.7105839365367754,0,21,FALLO
2025-02-03 07:20:00,S028,Cámara_Tráfico,Chamberí,40.409257435711645,-3.715944457207643,116,49,MANTENIMIENTO
2025-01-12 08:24:00,S118,Sensor_Aéreo,Sol,40.43865973846483,-3.681691665609299,87,72,FALLO
2025-01-15 01:19:00,S164,Radar,Sol,40.40302242262264,-3.6737642148654586,32,7,FALLO
2025-01-16 16:50:00,S096,Sensor_Fijo,Chamberí,40.41846257798243,-3.6811551696643323,103,56,FALLO
2025-02-07 08:58:00,S038,Cámara_Tráfico,Chamberí,40.42607813280878,-3.6886062253802927,60,36,OK
2025-01-18 18:56:00,S200,Sensor_Aéreo,Centro,40.44221711343276,-3.6837037699092914,85,5,OK
2025-01-10 12:48:00,S150,Sensor_Fijo,Moncloa,40.43102176528273,-3.7152697582133185,115,46,MANTENIMIENTO
2025-02-09 21:23:00,S152,Cámara_Tráfico,Sol,40.440492409057214,-3.711059982052464,105,38,FALLO
2025-02-03 19:25:00,S103,Sensor_Fijo,Sol,40.43007537969495,-3.7138951734098447,14,40,MANTENIMIENTO
2025-01-18 02:36:00,S131,Sensor_Aéreo,Chamberí,40.42802549274265,-3.6897031445923556,83,72,OK
2025-01-20 13:08:00,S112,Sensor_Fijo,Centro,40.422176078731084,-3.675077460034564,43,72,FALLO
2025-01-10 07:54:00,S139,Sensor_Aéreo,Lavapiés,40.427113671908394,-3.689110521640343,93,49,FALLO
2025-01-13 10:16:00,S006,Cámara_Tráfico,Lavapiés,40.42539545478899,-3.6838826971930683,100,16,OK
2025-02-04 18:39:00,S194,Sensor_Fijo,Moncloa,40.43933700795099,-3.7182212947892017,77,81,MANTENIMIENTO
2025-01-19 00:23:00,S195,Sensor_Fijo,Retiro,40.40967181073125,-3.685046900661281,84,16,MANTENIMIENTO
2025-01-22 08:14:00,S136,Cámara_Tráfico,Retiro,40.40779411628467,-3.690902496404468,90,13,OK
2025-01-17 05:19:00,S165,Radar,Sol,40.411909263807964,-3.718449480305003,58,64,MANTENIMIENTO
2025-01-24 02:25:00,S046,Radar,Sol,40.43743478949235,-3.6835600393251653,112,21,FALLO
2025-01-31 21:11:00,S134,Sensor_Aéreo,Centro,40.42944710618583,-3.7097551374724342,56,30,FALLO
2025-01-02 08:41:00,S004,Radar,Chamberí,40.44698449897336,-3.673082544745164,2,31,FALLO
2025-01-18 02:00:00,S014,Sensor_Fijo,Lavapiés,40.43503571572619,-3.714865463538252,55,27,MANTENIMIENTO
2025-02-02 11:09:00,S088,Sensor_Aéreo,Retiro,40.44845884245892,-3.697345337267262,97,5,FALLO
2025-01-10 13:01:00,S022,Cámara_Tráfico,Moncloa,40.408806244903374,-3.713113409390142,32,49,MANTENIMIENTO
2025-01-14 13:36:00,S149,Cámara_Tráfico,Moncloa,40.43892427876768,-3.687709864946059,20,6,MANTENIMIENTO
2025-01-01 13:10:00,S078,Sensor_Aéreo,Moncloa,40.43892923883994,-3.6771661115896306,7,64,MANTENIMIENTO
2025-01-12 06:45:00,S055,Cámara_Tráfico,Retiro,40.437229733064704,-3.7038564883591407,40,11,MANTENIMIENTO
2025-01-01 05:26:00,S036,Sensor_Fijo,Sol,40.42170744524061,-3.692879063437509,84,22,OK
2025-01-26 22:04:00,S063,Sensor_Aéreo,Chamberí,40.42893965664554,-3.7029425803740583,82,37,FALLO
2025-01-03 14:36:00,S116,Radar,Retiro,40.409098996163344,-3.7194064671418094,69,34,MANTENIMIENTO
2025-01-23 13:00:00,S185,Cámara_Tráfico,Lavapiés,40.42400319937626,-3.6936127737944817,10,58,MANTENIMIENTO
2025-01-25 01:19:00,S170,Sensor_Fijo,Retiro,40.42431648713541,-3.686281742235281,95,31,MANTENIMIENTO
2025-01-06 19:55:00,S144,Sensor_Fijo,Lavapiés,40.43175582724766,-3.709775250636724,83,29,FALLO
2025-01-20 12:32:00,S049,Sensor_Aéreo,Lavapiés,40.428104719538126,-3.6862572547962986,55,28,MANTENIMIENTO
2025-01-18 11:00:00,S158,Sensor_Fijo,Moncloa,40.44769135092117,-3.700591476599925,19,5,OK
2025-01-31 03:27:00,S096,Sensor_Aéreo,Retiro,40.4159308669684,-3.7143424931420412,43,25,MANTENIMIENTO
2025-01-07 08:49:00,S103,Cámara_Tráfico,Lavapiés,40.439349398998935,-3.712841482088822,109,84,OK
2025-02-06 09:28:00,S169,Radar,Retiro,40.415352405604594,-3.7090992536376883,50,21,OK
2025-01-29 00:52:00,S036,Cámara_Tráfico,Centro,40.42422240998376,-3.6957395170327256,79,22,OK
2025-01-27 15:39:00,S088,Radar,Retiro,40.40765520697017,-3.709477743652549,37,41,FALLO
2025-01-08 21:23:00,S037,Sensor_Fijo,Moncloa,40.430882680160906,-3.7101988957914753,102,79,OK
2025-01-13 00:32:00,S121,Radar,Moncloa,40.41501130428234,-3.7101502149371424,47,37,FALLO
2025-01-17 20:58:00,S027,Cámara_Tráfico,Lavapiés,40.41891686618788,-3.694468380605142,97,85,FALLO
2025-01-09 09:04:00,S048,Sensor_Aéreo,Moncloa,40.405141098438655,-3.677628812203574,98,13,MANTENIMIENTO
2025-01-21 19:03:00,S130,Sensor_Fijo,Moncloa,40.40057613678727,-3.676849958769012,59,67,OK
2025-01-15 22:02:00,S015,Cámara_Tráfico,Sol,40.438229217923514,-3.698279608337251,114,23,FALLO
2025-02-06 20:34:00,S133,Sensor_Aéreo,Retiro,40.41706029251573,-3.6732774169095865,32,47,MANTENIMIENTO
2025-02-08 19:49:00,S184,Radar,Sol,40.40625165627135,-3.699815026225183,102,35,OK
2025-02-01 12:54:00,S041,Sensor_Aéreo,Chamberí,40.417806988412316,-3.713211104010718,21,13,OK
2025-01-23 21:14:00,S102,Sensor_Fijo,Lavapiés,40.43804809122636,-3.708415373369756,41,58,FALLO
2025-02-05 22:15:00,S048,Sensor_Fijo,Retiro,40.41329590684988,-3.689877183286486,58,39,OK
2025-01-10 09:49:00,S118,Cámara_Tráfico,Moncloa,40.43410560531614,-3.6725791594904442,114,30,OK
2025-01-19 02:22:00,S073,Cámara_Tráfico,Centro,40.4070501844894,-3.674571432244636,79,75,FALLO
2025-01-28 21:23:00,S091,Cámara_Tráfico,Centro,40.43761532432675,-3.709713439450586,104,82,OK
2025-01-07 10:02:00,S037,Radar,Lavapiés,40.43788441885878,-3.7135962343639344,114,51,MANTENIMIENTO
2025-01-19 22:03:00,S053,Sensor_Fijo,Chamberí,40.446063059701075,-3.7099603414687734,32,40,OK
2025-01-25 09:21:00,S012,Sensor_Fijo,Sol,40.4443029073185,-3.7174065867339507,52,64,MANTENIMIENTO
2025-01-28 00:12:00,S164,Radar,Lavapiés,40.40567912706149,-3.6994348250816858,118,77,MANTENIMIENTO
2025-01-02 22:36:00,S093,Sensor_Aéreo,Retiro,40.44179977537858,-3.6832529355438015,11,10,MANTENIMIENTO
2025-01-04 21:59:00,S120,Sensor_Aéreo,Chamberí,40.43008649612604,-3.6895459124110945,80,79,OK
2025-01-23 17:20:00,S197,Sensor_Fijo,Sol,40.43765386665091,-3.692139881571879,92,31,MANTENIMIENTO
2025-02-01 15:56:00,S176,Sensor_Aéreo,Sol,40.41482474124429,-3.7117841251493666,5,74,MANTENIMIENTO
2025-01-02 02:09:00,S055,Cámara_Tráfico,Centro,40.44095436942292,-3.702399841010125,1,85,FALLO
2025-02-01 19:32:00,S039,Radar,Chamberí,40.44603558371953,-3.6978537843515205,33,46,MANTENIMIENTO
2025-01-25 02:51:00,S134,Sensor_Aéreo,Chamberí,40.408605674902745,-3.710060481368674,86,8,OK
2025-01-22 10:58:00,S112,Sensor_Fijo,Centro,40.410042047078875,-3.6764443913781704,45,40,FALLO
2025-01-20 06:35:00,S072,Radar,Moncloa,40.449110902146394,-3.675684709284328,27,30,FALLO
2025-01-02 18:50:00,S121,Cámara_Tráfico,Centro,40.43409255775061,-3.672254529239723,7,17,OK
2025-02-06 10:36:00,S048,Sensor_Aéreo,Lavapiés,40.43327102669309,-3.7146766221150616,45,45,OK
2025-01-28 02:12:00,S011,Sensor_Aéreo,Moncloa,40.41910454138763,-3.716688103287166,57,26,FALLO
2025-01-11 10:59:00,S099,Sensor_Fijo,Moncloa,40.41867333451985,-3.708332618791591,60,37,MANTENIMIENTO
2025-01-19 17:25:00,S115,Radar,Sol,40.433700818354524,-3.6759565758972435,11,85,MANTENIMIENTO
2025-02-06 08:35:00,S052,Sensor_Fijo,Lavapiés,40.4219655606865,-3.6872198653957464,60,9,FALLO
2025-01-02 06:08:00,S125,Cámara_Tráfico,Lavapiés,40.4488789852543,-3.6856817998668285,113,57,MANTENIMIENTO
2025-02-08 07:02:00,S018,Cámara_Tráfico,Lavapiés,40.44724258767029,-3.6851601880067784,52,56,OK
2025-01-24 16:47:00,S118,Sensor_Fijo,Chamberí,40.44530651624467,-3.6825708468922964,61,16,OK
2025-01-13 14:51:00,S134,Sensor_Fijo,Centro,40.44291457777893,-3.697645868574235,87,84,MANTENIMIENTO
2025-01-21 22:10:00,S078,Radar,Sol,40.43709520437916,-3.693493272336651,29,16,MANTENIMIENTO
2025-01-07 01:57:00,S044,Sensor_Fijo,Sol,40.400927140029374,-3.7026615277452404,100,29,MANTENIMIENTO
2025-01-10 09:17:00,S137,Cámara_Tráfico,Sol,40.44656623006988,-3.691789944816591,48,76,MANTENIMIENTO
2025-02-06 00:54:00,S072,Radar,Sol,40.442486146331795,-3.6979941628747297,56,41,MANTENIMIENTO
2025-02-05 09:56:00,S180,Sensor_Aéreo,Chamberí,40.402281334786665,-3.6909297985127156,96,18,MANTENIMIENTO
2025-01-04 19:34:00,S187,Sensor_Aéreo,Sol,40.40341744190151,-3.7095543872725436,61,76,OK
2025-01-12 11:41:00,S196,Sensor_Aéreo,Retiro,40.43142793687773,-3.7051924902838462,12,61,OK
2025-01-27 16:07:00,S006,Sensor_Aéreo,Lavapiés,40.421474931425536,-3.672039477373155,120,56,FALLO
2025-01-12 00:13:00,S086,Radar,Chamberí,40.42321970624787,-3.6908598405291566,118,35,FALLO
2025-01-18 05:25:00,S195,Sensor_Aéreo,Chamberí,40.42974066879004,-3.7013750350055283,34,71,FALLO
2025-01-22 19:37:00,S089,Cámara_Tráfico,Retiro,40.423459853187,-3.6780797016319124,84,25,OK
2025-02-04 10:39:00,S041,Radar,Retiro,40.4025495934848,-3.6879924592826394,88,24,MANTENIMIENTO
2025-01-11 08:25:00,S084,Sensor_Fijo,Chamberí,40.43468200095119,-3.6853556307422703,21,61,FALLO
2025-01-29 06:34:00,S093,Cámara_Tráfico,Chamberí,40.41379984357407,-3.6812695750866085,70,82,OK
2025-02-09 09:12:00,S155,Radar,Moncloa,40.423849936912546,-3.6858051878857365,95,27,OK
2025-01-11 12:07:00,S120,Cámara_Tráfico,Centro,40.42441126615924,-3.685481254975005,63,53,FALLO
2025-02-03 11:40:00,S062,Sensor_Aéreo,Centro,40.42331789175616,-3.6938259104589193,53,52,OK
2025-01-27 18:57:00,S183,Sensor_Aéreo,Chamberí,40.437210187471536,-3.6822442943102467,94,16,OK
2025-01-27 15:18:00,S058,Sensor_Fijo,Moncloa,40.432807905041315,-3.6775282870583363,78,33,MANTENIMIENTO
2025-02-08 10:30:00,S174,Sensor_Aéreo,Lavapiés,40.44425480269252,-3.678733650985346,30,17,OK
2025-01-31 00:20:00,S004,Cámara_Tráfico,Centro,40.42223385886096,-3.716223724371543,74,45,MANTENIMIENTO
2025-01-14 19:31:00,S111,Sensor_Fijo,Lavapiés,40.43565460667274,-3.683125660355626,115,20,OK
2025-01-14 23:23:00,S094,Sensor_Aéreo,Sol,40.41405641588713,-3.679976688720464,0,25,MANTENIMIENTO
2025-02-06 03:14:00,S007,Sensor_Fijo,Sol,40.43963013076675,-3.6980389530176354,44,13,MANTENIMIENTO
2025-01-27 15:20:00,S173,Sensor_Fijo,Lavapiés,40.41584716918722,-3.6991579605139697,44,70,MANTENIMIENTO
2025-02-05 17:50:00,S127,Sensor_Fijo,Centro,40.43833098857896,-3.6963888117017523,43,51,OK
2025-01-17 09:30:00,S156,Sensor_Fijo,Sol,40.41135984109701,-3.6861459775045735,115,52,OK
2025-01-24 18:20:00,S006,Cámara_Tráfico,Retiro,40.41442350979485,-3.695665467967585,113,21,OK
2025-02-01 16:49:00,S128,Sensor_Aéreo,Moncloa,40.407011811354955,-3.676030510666215,80,67,OK
2025-01-15 13:07:00,S173,Cámara_Tráfico,Retiro,40.44665588493371,-3.6784098350587753,52,51,MANTENIMIENTO
2025-01-06 04:13:00,S199,Radar,Retiro,40.421933097581686,-3.718454468857833,27,24,OK
2025-01-19 14:47:00,S011,Sensor_Aéreo,Sol,40.40972296197189,-3.6911720078060797,70,5,MANTENIMIENTO
2025-01-22 02:09:00,S054,Cámara_Tráfico,Lavapiés,40.438561283424946,-3.6728008579635807,6,55,OK
2025-02-01 23:01:00,S015,Sensor_Fijo,Chamberí,40.422557179818675,-3.6995887509103444,102,69,OK
2025-01-17 12:11:00,S032,Cámara_Tráfico,Centro,40.434707225529756,-3.6984503929557278,28,71,MANTENIMIENTO
2025-02-03 05:52:00,S031,Radar,Centro,40.43043226644369,-3.695958078219501,22,57,OK
2025-01-21 11:32:00,S125,Cámara_Tráfico,Centro,40.438530943308095,-3.7000544244077767,8,53,MANTENIMIENTO
2025-02-04 10:04:00,S031,Sensor_Fijo,Lavapiés,40.43365178026357,-3.67143979167449,100,31,OK
2025-01-23 12:43:00,S142,Sensor_Aéreo,Moncloa,40.42367311624574,-3.711454310112559,54,29,FALLO
2025-01-29 06:26:00,S129,Sensor_Fijo,Sol,40.44835455455292,-3.6881846208745834,45,58,MANTENIMIENTO
2025-01-31 18:41:00,S075,Sensor_Fijo,Sol,40.43942876760572,-3.7144697317277027,101,21,MANTENIMIENTO
2025-01-02 07:12:00,S197,Radar,Moncloa,40.448580975143784,-3.6755687491106936,71,6,FALLO
2025-02-06 20:47:00,S015,Sensor_Aéreo,Retiro,40.41619547529332,-3.6999648630234976,16,71,OK
2025-01-14 03:54:00,S198,Sensor_Aéreo,Retiro,40.41163352809498,-3.69260971848124,45,76,MANTENIMIENTO
2025-01-24 18:22:00,S017,Cámara_Tráfico,Centro,40.424626215107025,-3.677708471523179,42,38,FALLO
2025-02-06 15:35:00,S193,Sensor_Aéreo,Sol,40.44837827581409,-3.712499556164392,30,16,MANTENIMIENTO
2025-01-09 23:35:00,S178,Sensor_Aéreo,Sol,40.42540306754484,-3.6751364267520845,73,43,OK
2025-02-01 14:08:00,S134,Radar,Retiro,40.445190705923714,-3.715748318332886,104,43,FALLO
2025-02-05 06:54:00,S133,Radar,Sol,40.417701788706445,-3.6900578609446355,82,14,FALLO
2025-01-08 09:59:00,S127,Sensor_Fijo,Moncloa,40.448148367325025,-3.673014941444687,94,21,OK
2025-01-01 18:56:00,S087,Radar,Moncloa,40.43180882609898,-3.68912635156915,98,22,FALLO
2025-01-08 12:50:00,S148,Sensor_Fijo,Lavapiés,40.446902385954516,-3.7057411891687617,21,52,OK
2025-01-04 05:17:00,S058,Sensor_Fijo,Lavapiés,40.413487657502024,-3.6733158096071232,107,36,MANTENIMIENTO
2025-01-13 06:55:00,S184,Sensor_Fijo,Moncloa,40.42119106405815,-3.6812312356336583,117,77,FALLO
2025-01-06 18:58:00,S185,Cámara_Tráfico,Moncloa,40.44682679857768,-3.67735466205713,55,17,MANTENIMIENTO
2025-01-05 08:32:00,S089,Cámara_Tráfico,Moncloa,40.43830322045846,-3.716010780073606,112,71,MANTENIMIENTO
2025-01-24 09:14:00,S059,Cámara_Tráfico,Chamberí,40.41553010990517,-3.677081185798311,57,59,MANTENIMIENTO
2025-02-05 17:06:00,S166,Radar,Retiro,40.41033082748233,-3.6739033681742477,101,49,FALLO
2025-01-25 23:24:00,S025,Sensor_Fijo,Chamberí,40.44092488955713,-3.672689976886292,81,23,OK
2025-01-25 14:03:00,S055,Sensor_Aéreo,Retiro,40.405381547092986,-3.6701806067602876,100,6,OK
2025-01-14 11:06:00,S132,Sensor_Fijo,Chamberí,40.40634418007443,-3.6938421945402244,115,76,OK
2025-02-06 22:19:00,S095,Sensor_Aéreo,Moncloa,40.439074873262534,-3.6754021499340404,73,33,FALLO
2025-01-29 02:35:00,S170,Sensor_Fijo,Chamberí,40.41211880354716,-3.6779752673004547,100,89,FALLO
2025-01-29 14:54:00,S181,Cámara_Tráfico,Chamberí,40.44555015418657,-3.707839782292623,85,11,MANTENIMIENTO
2025-01-14 06:46:00,S023,Radar,Sol,40.43918748093983,-3.689927982627078,90,77,FALLO
2025-01-26 15:46:00,S114,Radar,Chamberí,40.43325506439246,-3.6999878382421825,39,24,FALLO
2025-02-05 19:04:00,S045,Cámara_Tráfico,Retiro,40.41093292642645,-3.713743770331386,98,72,OK
2025-01-20 06:46:00,S035,Sensor_Aéreo,Moncloa,40.420175322321306,-3.7079250176004748,7,63,MANTENIMIENTO
2025-01-03 11:53:00,S172,Sensor_Fijo,Moncloa,40.44334619197757,-3.6877211289139566,75,66,OK
2025-02-08 02:05:00,S147,Cámara_Tráfico,Centro,40.409259920101434,-3.6756296193920406,63,79,OK
2025-01-23 14:21:00,S181,Radar,Sol,40.40662811421666,-3.6948063665552087,20,33,MANTENIMIENTO
2025-02-03 19:14:00,S035,Sensor_Aéreo,Lavapiés,40.43749037249062,-3.673294395881158,117,88,OK
2025-01-22 06:26:00,S137,Sensor_Fijo,Moncloa,40.44239923891099,-3.6899684475413124,25,35,MANTENIMIENTO
2025-01-13 02:13:00,S096,Cámara_Tráfico,Retiro,40.44263971344034,-3.685918165068216,106,76,MANTENIMIENTO
2025-01-15 22:11:00,S095,Sensor_Aéreo,Centro,40.42646174572018,-3.6855157662350257,97,65,FALLO
2025-01-02 09:10:00,S178,Cámara_Tráfico,Chamberí,40.442953892167985,-3.7014414342194155,85,69,FALLO
2025-01-24 21:46:00,S033,Radar,Lavapiés,40.41848395295913,-3.7070221160086034,9,21,OK
2025-01-02 00:50:00,S200,Radar,Centro,40.409236677600965,-3.690756372270481,47,13,MANTENIMIENTO
2025-01-24 21:33:00,S112,Sensor_Fijo,Lavapiés,40.41395753779281,-3.6729939927543196,27,78,OK
2025-01-11 14:16:00,S194,Sensor_Fijo,Sol,40.41979347430802,-3.6841415324571978,1,69,OK
2025-01-07 22:59:00,S084,Radar,Moncloa,40.429250403678374,-3.714300619769562,82,12,MANTENIMIENTO
2025-02-07 14:23:00,S088,Radar,Sol,40.40305692661634,-3.6991284827948316,76,81,FALLO
2025-01-03 04:16:00,S039,Sensor_Aéreo,Moncloa,40.442453702638886,-3.7068252699402913,50,81,FALLO
2025-02-03 10:02:00,S001,Sensor_Aéreo,Lavapiés,40.4468592048336,-3.6814524258280517,64,28,FALLO
2025-02-08 12:17:00,S193,Cámara_Tráfico,Moncloa,40.42488466029209,-3.7054516989115256,22,89,OK
2025-01-21 20:23:00,S151,Sensor_Fijo,Lavapiés,40.421871052349346,-3.6757299305304763,113,40,OK
2025-01-06 03:56:00,S005,Sensor_Aéreo,Sol,40.4208891895432,-3.7193869982493832,109,28,MANTENIMIENTO
2025-02-06 14:19:00,S044,Radar,Centro,40.426938237033376,-3.6830993329928043,86,19,MANTENIMIENTO
2025-01-05 00:57:00,S156,Sensor_Fijo,Centro,40.44255310612756,-3.6977353658797916,71,24,OK
2025-01-24 04:40:00,S178,Sensor_Fijo,Sol,40.418986268861474,-3.694649587232234,58,66,OK
2025-01-26 08:40:00,S159,Cámara_Tráfico,Retiro,40.411062630709424,-3.7094017554396244,111,47,MANTENIMIENTO
2025-02-03 02:00:00,S127,Cámara_Tráfico,Lavapiés,40.439761746235774,-3.716162910493851,39,82,OK
2025-01-15 04:58:00,S033,Sensor_Aéreo,Sol,40.42712566362993,-3.7150891025205928,42,8,FALLO
2025-01-19 15:40:00,S170,Radar,Sol,40.43741753067629,-3.7110762445703473,46,76,FALLO
